持续交付2.0：业务引领的DevOps精要 pdf高清扫描,乔梁 , 9.3,编程开发,书名：持续交付2.0：业务引领的DevOps精要 pdf高清扫描*-*作者：乔梁 *-*格式：PDF扫描版*-*评分：9.3*-*出版社：人民邮电出版社*-*出版年：2018-12-25*-*标签：DevOps持续交付*-*ISBN： 9787115500014 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020022008150684.jpg,百度云盘##https://pan.baidu.com/s/1mtLiqjP21Rh_aAo8TcWhoA,城通云盘##http://tesscn.aibooks.cc/file/938796-423290766,,百度提取码：rx9h,https://www.aibooks.cc/books/7583.html
Spring源码深度解析（第2版）pdf高清扫描,郝佳, 5.9,编程开发,书名：Spring源码深度解析（第2版）pdf高清扫描*-*作者：郝佳*-*格式：PDF扫描版*-*评分：5.9*-*出版社：人民邮电出版社*-*出版年：2019-1*-*标签：Spring源码解析*-*ISBN： 9787115499141 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020022008093776.jpg,百度云盘##https://pan.baidu.com/s/1ZedWWt_P-g6Rb03rM4rVHw,城通云盘##http://tesscn.aibooks.cc/file/938796-423290757,,百度提取码：9hh4,https://www.aibooks.cc/books/7580.html
Spring5高级编程（第5版） pdf高清扫描,[美]尤莉安娜·科斯米纳等, 0.0,编程开发,书名：Spring5高级编程（第5版） pdf高清扫描*-*作者：[美]尤莉安娜·科斯米纳等*-*格式：PDF扫描版*-*评分：0.0*-*出版社：清华大学出版社*-*出版年：2018-12*-*标签：SpringWeb开发编程*-*ISBN： 9787302516446 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020022008050729.jpg,百度云盘##https://pan.baidu.com/s/1OiHDCSNcCLYftlFTKiDr2Q,城通云盘##http://tesscn.aibooks.cc/file/938796-423290760,,百度提取码：bd66,https://www.aibooks.cc/books/7576.html
Spring Boot+Vue全栈开发实战,王松, 5.7,编程开发,书名：Spring Boot+Vue全栈开发实战*-*作者：王松*-*格式：EPUB/MOBI/AZW3*-*评分：5.7*-*出版社：清华大学出版社*-*出版年：2019.1*-*标签：JAVASpring编程*-*ISBN： 9787302517979 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020022005430861.jpg,百度云盘##https://pan.baidu.com/s/1-Qs5_xOejp__ztvHpymMNw,城通云盘##http://tesscn.aibooks.cc/file/938796-423290748,,百度提取码：c265,https://www.aibooks.cc/books/7573.html
Python程序员面试算法宝典 pdf高清扫描版,张波/楚秦, 7.9,编程开发,书名：Python程序员面试算法宝典 pdf高清扫描版*-*作者：张波/楚秦*-*格式：PDF扫描版*-*评分：7.9*-*出版社：机械工业出版社*-*出版年：2018-9-1*-*标签：PythonTI职场程序员*-*ISBN： 9787111607793 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020022005234285.jpg,百度云盘##https://pan.baidu.com/s/11WCJ5GvNIH-yn2KXV4tMog,城通云盘##http://tesscn.aibooks.cc/file/938796-423290754,,百度提取码：tjkk,https://www.aibooks.cc/books/7570.html
IT运维之道（第2版） pdf高清扫描,李鹏 , 0.0,编程开发,书名：IT运维之道（第2版） pdf高清扫描*-*作者：李鹏 *-*格式：EPUB/MOBI/AZW3*-*评分：0.0*-*出版社：人民邮电出版社*-*出版年：2019.1*-*标签：IT运维软件开发*-*ISBN： 9787115496997 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020022005175947.jpg,百度云盘##https://pan.baidu.com/s/1xxCEx_CPWLB4TcoE-rzqJg,城通云盘##http://tesscn.aibooks.cc/file/938796-423290751,,百度提取码：bskw,https://www.aibooks.cc/books/7566.html
Spring源码深度解析,郝佳, 6.5,编程开发,书名：Spring源码深度解析*-*作者：郝佳*-*格式：EPUB/MOBI/AZW3*-*评分：6.5*-*出版社：人民邮电出版社*-*出版年：2013-9*-*标签：Spring开源框架*-*ISBN： 9787115325686 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020022005052516.jpg,百度云盘##https://pan.baidu.com/s/1i4jXFzK1wV2tVc-QzN9DsQ,蓝奏云盘##https://www.lanzous.com/b02ms885e,城通云盘##http://tesscn.aibooks.cc/dir/938796-37429243-c6719d,百度提取码：wau8蓝奏提取码：63nt,https://www.aibooks.cc/books/7562.html
《科学美国人》精选系列科学全景套装（共14册）,《环球科学》杂志社, 0.0,人文社科,书名：《科学美国人》精选系列科学全景套装（共14册）*-*作者：《环球科学》杂志社*-*格式：EPUB/MOBI/AZW3*-*评分：0.0*-*出版社：外语教学与研究出版社*-*出版年：2019-04-30*-*标签：科学科普自然*-*ISBN： *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/202002191115509.jpg,百度云盘##https://pan.baidu.com/s/1RpdaOE5HF_BjR0-SHbiobg,城通云盘##http://tesscn.aibooks.cc/dir/938796-37420057-d40fba,,百度提取码：y3md,https://www.aibooks.cc/books/7558.html
罗兰·巴尔特文集（套装）,[法]罗兰·巴尔特, 8.3,小说文学,书名：罗兰·巴尔特文集（套装）*-*作者：[法]罗兰·巴尔特*-*格式：EPUB/MOBI/AZW3*-*评分：8.3*-*出版社：中国人民大学出版社*-*出版年：2019-06-18*-*标签：哲学文学艺术*-*ISBN： 9787300117577 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021910350038.jpg,百度云盘##https://pan.baidu.com/s/1GavG8lxcO65vAnW4JEP5zA,蓝奏云盘##https://www.lanzous.com/b02ms5vsh,城通云盘##http://tesscn.aibooks.cc/dir/938796-37419988-111a55,百度提取码：d94f蓝奏提取码：enh7,https://www.aibooks.cc/books/7555.html
营销的本质（珍藏版）,包政, 0.0,经济管理,书名：营销的本质（珍藏版）*-*作者：包政*-*格式：EPUB/MOBI/AZW3*-*评分：0.0*-*出版社：机械工业出版社*-*出版年： 2019-2*-*标签：企业管理营销*-*ISBN： 9787111618348 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021910314080.jpg,百度云盘##https://pan.baidu.com/s/1ZIEEYCKABPTXuk67IC1byA,蓝奏云盘##https://www.lanzous.com/b02ms5vaj,城通云盘##http://tesscn.aibooks.cc/dir/938796-37419973-94ad56,百度提取码：xq6h蓝奏提取码：gyze,https://www.aibooks.cc/books/7552.html
大开眼界的科学知识,胡桃夹子工作室, 6.7,人文社科,书名：大开眼界的科学知识*-*作者：胡桃夹子工作室*-*格式：EPUB/MOBI/AZW3*-*评分：6.7*-*出版社：人民邮电出版社*-*出版年： 2019-1-1*-*标签：知识科学科普*-*ISBN： 9787115502490 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021910264298.jpg,百度云盘##https://pan.baidu.com/s/1mc2SrwdabtNyZtj1lUkYQg,蓝奏云盘##https://www.lanzous.com/b02ms5ura,城通云盘##http://tesscn.aibooks.cc/dir/938796-37419964-6c443c,百度提取码：t3b9蓝奏提取码：ff6o,https://www.aibooks.cc/books/7549.html
逆向投资策略,[美]大卫•德雷曼 , 7.3,经济管理,书名：逆向投资策略*-*作者：[美]大卫•德雷曼 *-*格式：EPUB/MOBI/AZW3*-*评分：7.3*-*出版社：机械工业出版社*-*出版年：2013-4*-*标签：投资股票金融*-*ISBN： 9787111414742 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021910205170.jpg,百度云盘##https://pan.baidu.com/s/1HjfGFaT2hwW802FxjqIVEA,蓝奏云盘##https://www.lanzous.com/b02ms5udg,城通云盘##http://tesscn.aibooks.cc/dir/938796-37419952-45edb4,百度提取码：manf蓝奏提取码：2v8a,https://www.aibooks.cc/books/7546.html
明朝简史,吴晗 , 0.0,历史传记,书名：明朝简史*-*作者：吴晗 *-*格式：EPUB/MOBI/AZW3*-*评分：0.0*-*出版社：中国华侨出版社*-*出版年：2019-11*-*标签：中国历史明朝*-*ISBN： 9787511380715 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021910160796.jpg,百度云盘##https://pan.baidu.com/s/1HfuEpbNy9lICz-ax3wqIvw,蓝奏云盘##https://www.lanzous.com/b02ms5txa,城通云盘##http://tesscn.aibooks.cc/dir/938796-37419946-7cf4de,百度提取码：deyk蓝奏提取码：56q0,https://www.aibooks.cc/books/7543.html
底层逻辑,张羽, 4.4,经济管理,书名：底层逻辑*-*作者：张羽*-*格式：EPUB/MOBI/AZW3*-*评分：4.4*-*出版社：中国友谊出版公司*-*出版年：2019-11 *-*标签：思维成长管理*-*ISBN： 9787505748392 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021910122932.jpg,百度云盘##https://pan.baidu.com/s/1G6p-bUWVB-cNB4XW8CUnfw,蓝奏云盘##https://www.lanzous.com/b02ms5tli,城通云盘##http://tesscn.aibooks.cc/dir/938796-37419934-018025,百度提取码：xqg3蓝奏提取码：6vrf,https://www.aibooks.cc/books/7540.html
哲学的迷途,[美]莫提默‧艾德勒, 5.9,小说文学,书名：哲学的迷途*-*作者：[美]莫提默‧艾德勒*-*格式：EPUB/MOBI/AZW3*-*评分：5.9*-*出版社：中信出版*-*出版年：2019-5-1*-*标签：哲学思想文学*-*ISBN： 9787521702095 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021910084143.jpg,百度云盘##https://pan.baidu.com/s/1lZidWAdKziGQM5gC8jJaRQ,蓝奏云盘##https://www.lanzous.com/b02ms5t4b,城通云盘##http://tesscn.aibooks.cc/dir/938796-37419928-6a8e85,百度提取码：hufv蓝奏提取码：h6sj,https://www.aibooks.cc/books/7537.html
缺爱,[法] 罗伯特·纳伯格, 8.0,励志成功,书名：缺爱*-*作者：[法] 罗伯特·纳伯格*-*格式：EPUB/MOBI/AZW3*-*评分：8.0*-*出版社：江苏凤凰文艺出版社*-*出版年：2019-12*-*标签：心理成长治愈*-*ISBN： 9787559441607 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021910042662.jpg,百度云盘##https://pan.baidu.com/s/1DznaEgNBwz7Vf3Q7RAu-tg,蓝奏云盘##https://www.lanzous.com/b02ms5spg,城通云盘##http://tesscn.aibooks.cc/dir/938796-37419919-edaa1c,百度提取码：dfev蓝奏提取码：folb,https://www.aibooks.cc/books/7534.html
华与华百万大奖赛案例集,华杉/华楠, 8.5,经济管理,书名：华与华百万大奖赛案例集*-*作者：华杉/华楠*-*格式：EPUB/MOBI/AZW3*-*评分：8.5*-*出版社：文汇出版社*-*出版年：2019-11-1 *-*标签：商业广告营销*-*ISBN： 9787549629343 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021909563557.jpg,百度云盘##https://pan.baidu.com/s/1Z3M7i67dzTkzcd_I93zi8g,蓝奏云盘##https://www.lanzous.com/b02ms5rgb,城通云盘##http://tesscn.aibooks.cc/dir/938796-37419874-ea6d59,百度提取码：d7wd蓝奏提取码：6m26,https://www.aibooks.cc/books/7531.html
北上广女子图鉴,王小圈, 6.2,小说文学,书名：北上广女子图鉴*-*作者：王小圈*-*格式：EPUB/MOBI/AZW3*-*评分：6.2*-*出版社：百花洲文艺出版社*-*出版年：2018-10-1*-*标签：女性职场都市*-*ISBN： 9787550029736 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021909472258.jpg,百度云盘##https://pan.baidu.com/s/1C0JVV574iKPgK60kLTawhw,蓝奏云盘##https://www.lanzous.com/b02ms5pyh,城通云盘##http://tesscn.aibooks.cc/dir/938796-37419853-cf83f7,百度提取码：rtev蓝奏提取码：9zyq,https://www.aibooks.cc/books/7527.html
白先勇作品集（套装共5册）,白先勇, 0.0,小说文学,书名：白先勇作品集（套装共5册）*-*作者：白先勇*-*格式：EPUB/MOBI/AZW3*-*评分：0.0*-*出版社：广西师范大学出版社*-*出版年：2010-09-30*-*标签：合集套装小说*-*ISBN： *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021906320025.jpg,百度云盘##https://pan.baidu.com/s/1y33NFwSs4zrL04EllIWpHg,蓝奏云盘##https://www.lanzous.com/b02ms53yf,城通云盘##http://tesscn.aibooks.cc/dir/938796-37417126-05b557,百度提取码：7p8h蓝奏提取码：4vzn,https://www.aibooks.cc/books/7524.html
碎裂,[澳]迈克尔·罗伯森 , 8.0,小说文学,书名：碎裂*-*作者：[澳]迈克尔·罗伯森 *-*格式：EPUB/MOBI/AZW3*-*评分：8.0*-*出版社：湖南文艺出版社 *-*出版年： 2019-10*-*标签：小说悬疑推理*-*ISBN： 9787540494087 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021906271517.jpg,百度云盘##https://pan.baidu.com/s/1V6cG9b2BtqDYuZ4OL5ihWA,蓝奏云盘##https://www.lanzous.com/b02ms53fg,城通云盘##http://tesscn.aibooks.cc/dir/938796-37416526-0d14b6,百度提取码：nr4w蓝奏提取码：bd4u,https://www.aibooks.cc/books/7521.html
财富与权力 : 乔姆斯基解构美国梦终结的10个观点,[美] 诺阿姆·乔姆斯基, 8.1,人文社科,书名：财富与权力 : 乔姆斯基解构美国梦终结的10个观点*-*作者：[美] 诺阿姆·乔姆斯基*-*格式：EPUB/MOBI/AZW3*-*评分：8.1*-*出版社：中信出版集团*-*出版年：2018-3*-*标签：政治社会美国*-*ISBN： 9787508682716 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021906222691.jpg,百度云盘##https://pan.baidu.com/s/1wXsHYsyp1oyHn76GLV-TCg,蓝奏云盘##https://www.lanzous.com/b02ms535g,城通云盘##http://tesscn.aibooks.cc/dir/938796-37416511-d6eaef,百度提取码：hyiu蓝奏提取码：2zv3,https://www.aibooks.cc/books/7518.html
动手学深度学习,[美]阿斯顿·张等, 9.3,编程开发,书名：动手学深度学习*-*作者：[美]阿斯顿·张等*-*格式：EPUB/MOBI/AZW3*-*评分：9.3*-*出版社：人民邮电出版社*-*出版年：2019-6*-*标签：人工智能深度学习*-*ISBN： 9787115490841 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/202002190614067.jpg,百度云盘##https://pan.baidu.com/s/1yCMrQeGjq5hzEkiCnN-swg,蓝奏云盘##https://www.lanzous.com/b02ms51yd,城通云盘##http://tesscn.aibooks.cc/dir/938796-37416403-10843c,百度提取码：vmat蓝奏提取码：16qh,https://www.aibooks.cc/books/7514.html
汉字的故事,王铁钧, 8.3,小说文学,书名：汉字的故事*-*作者：王铁钧*-*格式：EPUB/MOBI/AZW3*-*评分：8.3*-*出版社：北京联合出版公司*-*出版年：2019-7*-*标签：文化文学汉字*-*ISBN： 9787559631855 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021906064832.jpg,百度云盘##https://pan.baidu.com/s/1JplQDchHbgxm6IYuut3umg,蓝奏云盘##https://www.lanzous.com/b02ms513c,城通云盘##http://tesscn.aibooks.cc/dir/938796-37416394-59c4fb,百度提取码：fgb7蓝奏提取码：g702,https://www.aibooks.cc/books/7511.html
巴别塔,[英]A.S.拜厄特, 8.5,小说文学,书名：巴别塔*-*作者：[英]A.S.拜厄特*-*格式：EPUB/MOBI/AZW3*-*评分：8.5*-*出版社：上海文艺出版社*-*出版年： 2019-10-30*-*标签：小说文学英国*-*ISBN： 9787532171965 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021905492515.jpg,百度云盘##https://pan.baidu.com/s/1BqLS2Z1WT4rVyCYb1yic_w,蓝奏云盘##https://www.lanzous.com/b02ms4zah,城通云盘##http://tesscn.aibooks.cc/dir/938796-37416148-0b09f7,百度提取码：4tn4蓝奏提取码：41p3,https://www.aibooks.cc/books/7508.html
达希尔•哈米特系列（共8册）,达希尔・哈米特, 0.0,小说文学,书名：达希尔•哈米特系列（共8册）*-*作者：达希尔・哈米特*-*格式：EPUB/MOBI/AZW3*-*评分：0.0*-*出版社：新星出版社*-*出版年：2019-01-21*-*标签：侦探合集小说*-*ISBN： *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021905432685.jpg,百度云盘##https://pan.baidu.com/s/1FW2bY8YeKZQqKPVNFDqR2g,蓝奏云盘##https://www.lanzous.com/b02ms4ykb,城通云盘##http://tesscn.aibooks.cc/dir/938796-37416043-c5463f,百度提取码：mwvt蓝奏提取码：352f,https://www.aibooks.cc/books/7505.html
Node.js实战,[美]Mike Cantelon/[美]TJ Holowaychuk/[美] Nathan Rajlich, 8.2,编程开发,书名：Node.js实战*-*作者：[美]Mike Cantelon/[美]TJ Holowaychuk/[美] Nathan Rajlich*-*格式：EPUB/MOBI/AZW3*-*评分：8.2*-*出版社：人民邮电出版社*-*出版年：2014-5 *-*标签：Node.js编程计算机*-*ISBN： 9787115352460 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021905384267.jpg,百度云盘##https://pan.baidu.com/s/1SCA1Of_h-5iTX8eMWiu_Yw,蓝奏云盘##https://www.lanzous.com/b02ms4xsd,城通云盘##http://tesscn.aibooks.cc/dir/938796-37415332-34a35b,"
百度提取码：wcww
蓝奏提取码：3qd9
",https://www.aibooks.cc/books/7502.html
金融怪杰：华尔街的顶级交易员,[美] 杰克D.施瓦格, 9.0,经济管理,书名：金融怪杰：华尔街的顶级交易员*-*作者：[美] 杰克D.施瓦格*-*格式：EPUB/MOBI/AZW3*-*评分：9.0*-*出版社：机械工业出版社*-*出版年：2015-5-1*-*标签：投资股票金融*-*ISBN： 9787111497165 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021905295032.jpg,百度云盘##https://pan.baidu.com/s/16pxvhM3DF5KL0DuBJzbhgA,蓝奏云盘##https://www.lanzous.com/b02ms4wpe,城通云盘##http://tesscn.aibooks.cc/dir/938796-37415296-ff10ff,百度提取码：3fg7蓝奏提取码：h6bn,https://www.aibooks.cc/books/7499.html
我在太空的一年：NASA宇航员亲历太空的340天,[美]斯科特 · 凯利/[美]玛格丽特 · 拉扎勒斯 · 迪安, 8.9,人文社科,书名：我在太空的一年：NASA宇航员亲历太空的340天*-*作者：[美]斯科特 · 凯利/[美]玛格丽特 · 拉扎勒斯 · 迪安*-*格式：EPUB/MOBI/AZW3*-*评分：8.9*-*出版社：中信出版集团 *-*出版年：2019-12*-*标签：NASA太空科普*-*ISBN： 9787521712100 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021905242578.jpg,百度云盘##https://pan.baidu.com/s/1DOkMt-rk8HUbKK98D6UCuA,蓝奏云盘##https://www.lanzous.com/b02ms4w4d,城通云盘##http://tesscn.aibooks.cc/dir/938796-37415287-976592,百度提取码：9cet蓝奏提取码：gup7,https://www.aibooks.cc/books/7496.html
微服务实践 pdf高清扫描,[印]乌姆什•拉姆•夏尔玛, 0.0,编程开发,书名：微服务实践 pdf高清扫描*-*作者：[印]乌姆什•拉姆•夏尔玛*-*格式：PDF扫描版*-*评分：0.0*-*出版社：人民邮电出版社*-*出版年：2019-1*-*标签：微服务软件开发*-*ISBN： 9787115498700 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021905175314.jpg,百度云盘##https://pan.baidu.com/s/1g2iHvfNegBRjJGfDuCvrew,城通云盘##http://tesscn.aibooks.cc/file/938796-423156825,,"
百度提取码：v28i
",https://www.aibooks.cc/books/7493.html
破茧成蝶2 : 以产品为中心的设计革命 pdf高清扫描,刘津/孙睿, 8.4,编程开发,书名：破茧成蝶2 : 以产品为中心的设计革命 pdf高清扫描*-*作者：刘津/孙睿*-*格式：PDF扫描版*-*评分：8.4*-*出版社：人民邮电出版社*-*出版年：2018-8-1*-*标签：互联网设计革命*-*ISBN： 9787115485731 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021905140775.jpg,百度云盘##https://pan.baidu.com/s/1b2jHx6Pg7U04IVq11un3yA,城通云盘##http://tesscn.aibooks.cc/file/938796-423156816,,百度提取码：y7q7,https://www.aibooks.cc/books/7490.html
快速转行做产品经理,李三科, 7.7,编程开发,书名：快速转行做产品经理*-*作者：李三科*-*格式：PDF扫描版*-*评分：7.7*-*出版社：华中科技大学出版社*-*出版年：2018-6-1*-*标签：IT职场产品经理*-*ISBN： 9787568041591 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021905081580.jpg,百度云盘##https://pan.baidu.com/s/1bFMY0nUrJdoZGzrCO6PaHA,城通云盘##http://tesscn.aibooks.cc/file/938796-423156813,,百度提取码：m8j8,https://www.aibooks.cc/books/7487.html
卷积神经网络与视觉计算,[美]拉加夫·维凯特森, 0.0,编程开发,书名：卷积神经网络与视觉计算*-*作者：[美]拉加夫·维凯特森*-*格式：PDF扫描版*-*评分：0.0*-*出版社：机械工业出版社*-*出版年：2019.1*-*标签：神经网络视觉计算*-*ISBN： 9787111612391 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021905054183.jpg,百度云盘##https://pan.baidu.com/s/1KO9eEeeikYG12PuN2KV6kw,城通云盘##http://tesscn.aibooks.cc/file/938796-423156819,,百度提取码：if4t,https://www.aibooks.cc/books/7484.html
分布式缓存：原理、架构及Go语言实现 pdf高清版,胡世杰, 5.4,编程开发,书名：分布式缓存：原理、架构及Go语言实现 pdf高清版*-*作者：胡世杰*-*格式：PDF扫描版*-*评分：5.4*-*出版社：人民邮电出版社*-*出版年：2019-1-1*-*标签：go语言分布式*-*ISBN： 9787115491381 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021904542426.jpg,百度云盘##https://pan.baidu.com/s/1Wq2kNMdVEnW-2U5AfSpuWQ,城通云盘##http://tesscn.aibooks.cc/file/938796-423156822,,"
百度提取码：yskk
",https://www.aibooks.cc/books/7481.html
大数据架构之道与项目实战,常耀斌/郑智民/周贤波 , 0.0,编程开发,书名：大数据架构之道与项目实战*-*作者：常耀斌/郑智民/周贤波 *-*格式：PDF扫描版*-*评分：0.0*-*出版社：清华大学出版社*-*出版年：2018-12-1*-*标签：大数据架构*-*ISBN： 9787302515869 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021904530090.jpg,百度云盘##https://pan.baidu.com/s/1AW1gAq8R6H-K2Lir-GGwcg,城通云盘##http://tesscn.aibooks.cc/file/938796-423156789,,百度提取码：j8j6,https://www.aibooks.cc/books/7478.html
Vue企业开发实战 pdf高清扫描版,肖睿/龙颖, 0.0,编程开发,书名：Vue企业开发实战 pdf高清扫描版*-*作者：肖睿/龙颖*-*格式：PDF扫描版*-*评分：0.0*-*出版社：人民币出版社*-*出版年：2018.12*-*标签：Vuejs2前端框架*-*ISBN： 9787115494207 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021904394764.jpg,百度云盘##https://pan.baidu.com/s/1ZplQ9_wIcQkozyEff6HHEg,城通云盘##http://tesscn.aibooks.cc/file/938796-423156798,,"
百度提取码：sird
",https://www.aibooks.cc/books/7475.html
Nexus规模化 Scrum框架,Kurt Bittner, 0.0,编程开发,书名：Nexus规模化 Scrum框架*-*作者：Kurt Bittner*-*格式：PDF扫描版*-*评分：0.0*-*出版社：机械工业出版社*-*出版年：2018-10-11*-*标签：Nexus规模化Scrum框架*-*ISBN： 9787111609582 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021904353331.jpg,百度云盘##https://pan.baidu.com/s/1foBEXDkg2QJSdoHVXzbwNw,城通云盘##http://tesscn.aibooks.cc/file/938796-423156792,,百度提取码：g7e7,https://www.aibooks.cc/books/7472.html
MATLAB2018从入门到精通MATLAB视频教程:实战案例版,天工在线 , 0.0,编程开发,书名：MATLAB2018从入门到精通MATLAB视频教程:实战案例版*-*作者：天工在线 *-*格式：PDF扫描版*-*评分：0.0*-*出版社：水利水电出版社*-*出版年：2018.8*-*标签：MATLAB编程*-*ISBN： 9787517059875 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021904125849.jpg,百度云盘##https://pan.baidu.com/s/1_o4sbj9y4GEzHAAh6mBnvw,城通云盘##http://tesscn.aibooks.cc/file/938796-423156795,,百度提取码：68y8,https://www.aibooks.cc/books/7469.html
Kubernetes进阶实战 pdf高清扫描版,马永亮, 7.2,编程开发,书名：Kubernetes进阶实战 pdf高清扫描版*-*作者：马永亮*-*格式：PDF扫描版*-*评分：7.2*-*出版社：机械工业出版社*-*出版年：2019-1*-*标签：Kubernetes云计算*-*ISBN： 9787111614456 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021904060276.jpg,百度云盘##https://pan.baidu.com/s/1kbv0jSq6T2bv1JB7Xit8gw,城通云盘##http://tesscn.aibooks.cc/file/938796-423156786,,百度提取码：nf75,https://www.aibooks.cc/books/7466.html
冰风谷三部曲,[美] R.A.萨尔瓦多, 8.7,小说文学,书名：冰风谷三部曲*-*作者：[美] R.A.萨尔瓦多*-*格式：EPUB/MOBI/AZW3*-*评分：8.7*-*出版社：新星出版社*-*出版年：2018-9*-*标签：奇幻套装小说*-*ISBN： 9787513331555 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021811442061.jpg,百度云盘##https://pan.baidu.com/s/1DSF4793HpxqY2WG_PG_R3Q,蓝奏云盘##https://www.lanzous.com/b02ms30ta,城通云盘##http://tesscn.aibooks.cc/dir/938796-37408471-8ca088,百度提取码：f7wh蓝奏提取码：32o7,https://www.aibooks.cc/books/7461.html
回不去的旅人,[美] 杰西·鲍尔, 7.8,小说文学,书名：回不去的旅人*-*作者：[美] 杰西·鲍尔*-*格式：EPUB/MOBI/AZW3*-*评分：7.8*-*出版社：江苏凤凰文艺出版社*-*出版年：2019-7*-*标签：小说文学美国*-*ISBN： 9787559431875 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021811401646.jpg,百度云盘##https://pan.baidu.com/s/1V9tb9DTs7LzzTtovY8jMow,蓝奏云盘##https://www.lanzous.com/b02ms30ef,城通云盘##http://tesscn.aibooks.cc/dir/938796-37408468-ec2107,百度提取码：vyc7蓝奏提取码：2l7k,https://www.aibooks.cc/books/7458.html
动物的“屁”事儿,[美] 尼克·卡鲁索, 7.2,人文社科,书名：动物的“屁”事儿*-*作者：[美] 尼克·卡鲁索*-*格式：EPUB/MOBI/AZW3*-*评分：7.2*-*出版社：中信出版集团*-*出版年： 2019-5*-*标签：冷知识动物科普*-*ISBN： 9787508696386 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/202002181136228.jpg,百度云盘##https://pan.baidu.com/s/1S5Qe7phLnAHNPNxPPcwf9A,蓝奏云盘##https://www.lanzous.com/b02ms301c,城通云盘##http://tesscn.aibooks.cc/dir/938796-37408456-bdc583,百度提取码：2jt8蓝奏提取码：ai9u,https://www.aibooks.cc/books/7455.html
纪念天使协奏曲,[法]埃里克-埃马纽埃尔·施米特 , 8.5,小说文学,书名：纪念天使协奏曲*-*作者：[法]埃里克-埃马纽埃尔·施米特 *-*格式：EPUB/MOBI/AZW3*-*评分：8.5*-*出版社：中信出版集团 *-*出版年：2019-3-1 *-*标签：小说法国*-*ISBN： 9787508696669 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021811315465.jpg,百度云盘##https://pan.baidu.com/s/1Lp4qB2ilEj8Zm-9rXzBqkA,蓝奏云盘##https://www.lanzous.com/b02ms2zkf,城通云盘##http://tesscn.aibooks.cc/dir/938796-37408450-e0149b,百度提取码：d7un蓝奏提取码：42ng,https://www.aibooks.cc/books/7452.html
极简地理学,[英]威尔·威廉斯 , 6.8,人文社科,书名：极简地理学*-*作者：[英]威尔·威廉斯 *-*格式：EPUB/MOBI/AZW3*-*评分：6.8*-*出版社：中信出版集团·鹦鹉螺*-*出版年：2019-4*-*标签：地理科普英国*-*ISBN： 9787521700244 *-*,https://www.aibooks.cc/wp-content/uploads/2020/02/2020021811280011.jpg,百度云盘##https://pan.baidu.com/s/1Cha19BnXpLD0cEJBSuR3Rw,蓝奏云盘##https://www.lanzous.com/b02ms2yxc,城通云盘##http://tesscn.aibooks.cc/dir/938796-37408438-32b715,百度提取码：17v9蓝奏提取码：hjmv,https://www.aibooks.cc/books/7449.html
